elevator_id,location,license_status,license_expiry
64512371,151 BARRETT CRT  KINGSTON K7L 5H6 ON CA,ACTIVE,2017-06-15
64512372,207 STUART ST GOODES HALL KINGSTON K7L 3N6 ON CA,ACTIVE,2017-10-01
64512378,13 FIFTH FIELD COMPANY LANE  KINGSTON K7L 3N6 ON CA,ACTIVE,2017-10-01
64512392,471 WEST PARK AVE  BRADFORD L3Z 0J3 ON CA,ACTIVE,2017-01-24
64512394,6363 MILLCREEK DR  MISSISSAUGA L5N 1L8 ON CA,ACTIVE,2017-03-04
64512407,201 GEORGIAN DR  BARRIE L4M 6M2 ON CA,ACTIVE,2017-01-26
64512408,201 GEORGIAN DR  BARRIE L4M 6M2 ON CA,ACTIVE,2017-02-21
64512410,320 RICHMOND ST E  TORONTO M5A 2R3 ON CA,ACTIVE,2017-01-09
64512415,1 MARKET ST  TORONTO M5E 0A2 ON CA,ACTIVE,2017-05-30
64512416,1 MARKET ST  TORONTO M5E 0A2 ON CA,ACTIVE,2017-05-30
64512417,1 MARKET ST  TORONTO M5E 0A2 ON CA,ACTIVE,2017-05-30
64512419,1024 COMMISSIONERS RD W  LONDON N6K 1C3 ON CA,ACTIVE,2016-12-01
64512420,35 BRIAN PECK CRES  TORONTO M4G 0A5 ON CA,ACTIVE,2017-10-16
64512428,2 BRANDY LANE DR  COLLINGWOOD L9Y 0X4 ON CA,ACTIVE,2017-10-18
64512429,1200 FOURTH AVE  ST CATHARINES L2R 6P9 ON CA,ACTIVE,2017-08-09
64512430,1200 FOURTH AVE  ST CATHARINES L2R 6P9 ON CA,ACTIVE,2017-08-12
64512431,180 WATSON PKWY S  GUELPH N1L 1C1 ON CA,ACTIVE,2016-12-07
64512432,320 RICHMOND ST E  TORONTO M5A 2R3 ON CA,ACTIVE,2017-01-09
64512433,320 RICHMOND ST E  TORONTO M5A 2R3 ON CA,ACTIVE,2017-01-09
64512434,3045 BASELINE RD  OTTAWA K2H 8P4 ON CA,ACTIVE,2017-09-09
64512435,3045 BASELINE RD  OTTAWA K2H 8P4 ON CA,ACTIVE,2017-09-06
64512436,3045 BASELINE RD  OTTAWA K2H 8P4 ON CA,ACTIVE,2017-09-09
64512437,3045 BASELINE RD  OTTAWA K2H 8P4 ON CA,ACTIVE,2017-01-22
64512438,3045 BASELINE RD  OTTAWA K2H 8P4 ON CA,ACTIVE,2017-06-13
64512439,3045 BASELINE RD  OTTAWA K2H 8P4 ON CA,ACTIVE,2017-06-13
64512448,189 ONTARIO ST  MILTON L9T 8E5 ON CA,ACTIVE,2017-10-13
64512482,620 MARTIN GROVE RD  ETOBICOKE M9R 0A5 ON CA,ACTIVE,2017-09-30
64512492,651 QUEEN ST  TORONTO M5V 2B7 ON CA,ACTIVE,2017-09-10
64512494,2148 CARLING AVE  OTTAWA K2A 1H1 ON CA,ACTIVE,2017-09-16
64512495,1 APOLLO PL  TORONTO M3J 0H2 ON CA,ACTIVE,2017-05-31
64512512,525 WILSON AVE  TORONTO M3H 0A7 ON CA,ACTIVE,2017-03-05
64512513,525 WILSON AVE  TORONTO M3H 0A7 ON CA,ACTIVE,2017-03-05
64512514,166 RUSSELL ST  CLARKSBURG N0H 1J0 ON CA,ACTIVE,2017-01-30
64512515,223 ERB ST W  WATERLOO N2L 1V6 ON CA,ACTIVE,2017-03-26
64512516,223 ERB ST W  WATERLOO N2L 1V6 ON CA,ACTIVE,2017-03-26
64512529,312 DUNDAS ST E  WATERDOWN L0R 2H0 ON CA,ACTIVE,2017-11-02
64512564,105 ST GEORGE ST  TORONTO M5S 3E6 ON CA,ACTIVE,2017-11-06
64512565,105 ST GEORGE ST  TORONTO M5S 3E6 ON CA,ACTIVE,2017-11-08
64512573,149 MAIN ST E  NORTH BAY P1B 1A9 ON CA,ACTIVE,2017-11-21
64512603,993 MAXWELL ST  SARNIA N7S 0C5 ON CA,ACTIVE,2016-12-02
64512604,993 MAXWELL ST  SARNIA N7S 0C5 ON CA,ACTIVE,2017-10-27
64512606,1200 FOURTH AVE  ST CATHARINES L2R 6P9 ON CA,ACTIVE,2017-09-09
64512607,1200 FOURTH AVE  ST CATHARINES L2R 6P9 ON CA,ACTIVE,2017-09-03
64512608,1200 FOURTH AVE  ST CATHARINES L2R 6P9 ON CA,ACTIVE,2017-08-07
64512618,1555 SOUTH PARADE CRT  MISSISSAUGA L5M 6E9 ON CA,ACTIVE,2017-01-16
64512619,1555 SOUTH PARADE CRT  MISSISSAUGA L5M 6E9 ON CA,ACTIVE,2017-08-01
64512622,85 FREDERICK ST  KITCHENER N2H 0A7 ON CA,ACTIVE,2017-11-01
64512623,85 FREDERICK ST  KITCHENER N2H 0A7 ON CA,ACTIVE,2017-02-01
64512624,85 FREDERICK ST  KITCHENER N2H 0A7 ON CA,ACTIVE,2017-11-01
64512625,85 FREDERICK ST  KITCHENER N2H 0A7 ON CA,ACTIVE,2017-02-07
64512651,2901 SHEPPARD AVE E  TORONTO M1T 3J3 ON CA,ACTIVE,2017-01-14
64512652,4800 DUFFERIN ST  TORONTO M3H 5S9 ON CA,ACTIVE,2017-01-23
64512653,2997 ALGONQUIN RD  SUDBURY P3E 4X5 ON CA,ACTIVE,2017-05-23
64512654,674 BAY ST  TORONTO M5G 1Z4 ON CA,ACTIVE,2017-03-31
64512655,674 BAY ST  TORONTO M5G 1Z4 ON CA,PENDING_RENEWAL,2017-03-27
64512656,12065 HURONTARIO ST  BRAMPTON L7A 1E6 ON CA,ACTIVE,2017-06-07
64512657,12065 HURONTARIO ST  BRAMPTON L7A 1E6 ON CA,ACTIVE,2017-06-07
64512688,16 ANDREW ST  KITCHENER N2H 5R2 ON CA,ACTIVE,2016-12-21
64512689,52 NORFOLK ST  GUELPH N1H 3A1 ON CA,ACTIVE,2017-11-24
64512690,12065 HURONTARIO ST  BRAMPTON L7A 1E6 ON CA,ACTIVE,2017-02-20
64512700,4346-4354 LAWRENCE AVE E  SCARBOROUGH M1E 2T1 ON CA,ACTIVE,2017-10-31
64512702,1433 WELLINGTON ST W  OTTAWA K1Y 2X4 ON CA,ACTIVE,2017-06-23
64512703,382 YONGE ST  TORONTO M5B 1S8 ON CA,ACTIVE,2017-09-24
64512704,382 YONGE ST  TORONTO M5B 1S8 ON CA,ACTIVE,2017-09-24
64512705,382 YONGE ST  TORONTO M5B 1S8 ON CA,ACTIVE,2017-09-24
64512706,3211 BUR OAK AVE  MARKHAM L6B 0T2 ON CA,ACTIVE,2017-01-22
64512801,60 HUNTER ST E  PETERBOROUGH K9H 1G5 ON CA,ACTIVE,2017-01-10
64512806,100 STOKES ST  TORONTO M6J 1H4 ON CA,ACTIVE,2017-05-26
64512807,100 STOKES ST  TORONTO M6J 1H4 ON CA,ACTIVE,2017-05-31
64512808,386 YONGE ST  TORONTO M5B 2H4 ON CA,ACTIVE,2017-02-07
64512809,49 LEBOVIC CAMPUS DR  MAPLE L6A 4M1 ON CA,ACTIVE,2017-06-03
64512810,49 LEBOVIC CAMPUS DR  MAPLE L6A 4M1 ON CA,ACTIVE,2017-05-30
64512811,382 YONGE ST  TORONTO M5B 1S8 ON CA,ACTIVE,2017-09-24
64512814,2230 LAKESHORE BLVD W  TORONTO M8V 1A5 ON CA,ACTIVE,2017-10-02
64512815,2230 LAKESHORE BLVD W  TORONTO M8V 1A5 ON CA,ACTIVE,2017-10-02
64512816,2230 LAKESHORE BLVD W  TORONTO M8V 1A5 ON CA,ACTIVE,2017-10-02
64512818,101 STOKES ST  TORONTO M6J 1H4 ON CA,ACTIVE,2017-01-10
64512819,444 YONGE ST CONCOURSE LEVEL TORONTO M5B 2H4 ON CA,ACTIVE,2017-09-30
64512821,530 COLUMBIA ST W  WATERLOO N2T 0B1 ON CA,ACTIVE,2017-06-21
64512822,530 COLUMBIA ST W  WATERLOO N2T 0B1 ON CA,ACTIVE,2017-08-12
64512823,530 COLUMBIA ST W  WATERLOO N2T 0B1 ON CA,ACTIVE,2017-01-30
64512841,665 LAVAL DR  OSHAWA L1J 0B6 ON CA,ACTIVE,2017-11-17
64512843,1680 RICHMOND ST N  LONDON N6G 3Y9 ON CA,ACTIVE,2016-12-02
64512851,200 GLENROY GILBERT DR  OTTAWA K2J 3V2 ON CA,ACTIVE,2017-04-20
64512852,301 BAYROSE DR  OTTAWA K2J 5W3 ON CA,ACTIVE,2016-12-06
64512853,4 BRANDY LANE DR  COLLINGWOOD L9Y 0X4 ON CA,ACTIVE,2017-10-18
64512854,1 BRANDY LANE DR  COLLINGWOOD L9Y 0X4 ON CA,ACTIVE,2017-10-18
64512855,3 BRANDY LANE DR  COLLINGWOOD L9Y 0X4 ON CA,ACTIVE,2017-10-18
64512856,155 LOUTH ST  ST CATHARINES L2S 2R4 ON CA,ACTIVE,2017-06-06
64512860,15 DEVITT AVE S  WATERLOO N2J 1Y6 ON CA,ACTIVE,2017-06-26
64512863,508 SPADINA AVE  TORONTO M5S 2H1 ON CA,ACTIVE,2017-10-02
64512865,747 DON MILLS RD  TORONTO M3C 1T2 ON CA,ACTIVE,2016-12-19
64512867,425 LOCUST ST  BURLINGTON L7S 1T8 ON CA,ACTIVE,2017-11-17
64512868,700 KING ST  LONDON N5W 0A6 ON CA,ACTIVE,2017-08-23
64512869,700 KING ST  LONDON N5W 0A6 ON CA,ACTIVE,2017-09-09
64512870,700 KING ST  LONDON N5W 0A6 ON CA,ACTIVE,2017-07-11
64512872,313A GENEVA ST  ST CATHARINES L2N 2G3 ON CA,ACTIVE,2017-01-23
64512873,313A GENEVA ST  ST CATHARINES L2N 2G3 ON CA,ACTIVE,2017-01-23
64512875,817 DIVISION ST  KINGSTON K7K 4C2 ON CA,ACTIVE,2017-09-11
64512877,2685 IRIS ST  OTTAWA K2C 3S4 ON CA,ACTIVE,2017-11-21
64512878,2685 IRIS ST  OTTAWA K2C 3S4 ON CA,ACTIVE,2017-11-28
64512880,2685 IRIS ST  OTTAWA K2C 3S4 ON CA,ACTIVE,2017-11-28
64512911,2075 BAYVIEW AVE L WING TORONTO M4N 3M5 ON CA,ACTIVE,2017-11-09
64512912,2075 BAYVIEW AVE L WING TORONTO M4N 3M5 ON CA,ACTIVE,2017-08-18
64512915,315 BLOOR ST W  TORONTO M5S 1W7 ON CA,ACTIVE,2016-12-04
64512917,485 PATRICIA AVE  TORONTO M2R 2Y7 ON CA,ACTIVE,2017-06-23
64512918,485 PATRICIA AVE  TORONTO M2R 2Y7 ON CA,ACTIVE,2017-08-01
64512920,485 PATRICIA AVE  TORONTO M2R 2Y7 ON CA,ACTIVE,2017-07-21
64512921,159 LAKESHORE RD E  OAKVILLE L6J 5C3 ON CA,ACTIVE,2017-04-10
64512923,151 BASS PRO MILLS  VAUGHAN L4K 5Z6 ON CA,ACTIVE,2017-04-07
64512924,151 BASS PRO MILLS  VAUGHAN L4K 5Z6 ON CA,ACTIVE,2017-04-22
64512933,151 VILLAGE GREEN SQ  TORONTO M1S 0K5 ON CA,ACTIVE,2017-05-31
64512934,151 VILLAGE GREEN SQ  TORONTO M1S 0K5 ON CA,ACTIVE,2016-12-06
64512935,151 VILLAGE GREEN SQ  TORONTO M1S 0K5 ON CA,ACTIVE,2017-06-02
64512936,60 INGLEBOROUGH DR  BRAMPTON L6X 0Z5 ON CA,ACTIVE,2017-04-02
64512937,4 NEW ST  TORONTO M5R 1P6 ON CA,ACTIVE,2017-02-15
64512940,768 SANATORIUM RD  HAMILTON L9C 7V6 ON CA,ACTIVE,2017-03-01
64512941,500 GLENRIDGE AVE  ST CATHARINES L2S 3A1 ON CA,ACTIVE,2016-12-20
64512942,1 HARTWELL AVE  BOWMANVILLE L1C 0N1 ON CA,ACTIVE,2016-12-06
64512952,36 BRENTWOOD RD N  TORONTO M8X 2B5 ON CA,ACTIVE,2017-08-28
64512954,15 LENA CRES  CAMBRIDGE N1R 0A6 ON CA,ACTIVE,2017-09-15
64512955,15 LENA CRES  CAMBRIDGE N1R 0A6 ON CA,ACTIVE,2017-09-15
64512961,500 GLENRIDGE AVE  ST CATHARINES L2S 3A1 ON CA,ACTIVE,2016-12-13
64512966,1489-1495 UPPER GAGE AVE  HAMILTON L8W 1E6 ON CA,ACTIVE,2017-03-13
64512969,250 LIMERIDGE RD W  HAMILTON L9C 2V2 ON CA,ACTIVE,2017-01-24
64512970,6080 VISCOUNT RD  MISSISSAUGA L4V 1B4 ON CA,ACTIVE,2017-08-03
64512974,6080 VISCOUNT RD  MISSISSAUGA L4V 1B4 ON CA,ACTIVE,2017-06-20
64512975,6080 VISCOUNT RD  MISSISSAUGA L4V 1B4 ON CA,ACTIVE,2017-08-13
64512977,3395 ST CLAIR AVE E  TORONTO M1L 1W3 ON CA,ACTIVE,2017-02-09
64512982,1807 HWY 2 E  BROCKVILLE K6V 7A5 ON CA,ACTIVE,2017-09-16
64512986,555 WELLINGTON ST  OTTAWA K1R 1C5 ON CA,ACTIVE,2017-01-15
64512988,465 ALBERT ST E  SAULT STE. MARIE P6A 2J9 ON CA,ACTIVE,2016-12-19
64512990,349 MCLEOD ST  OTTAWA K2P 0S1 ON CA,ACTIVE,2017-08-09
64512991,349 MCLEOD ST  OTTAWA K2P 0S1 ON CA,ACTIVE,2017-02-06
64512992,130 PLAINS RD W  BURLINGTON L7T 0A8 ON CA,ACTIVE,2016-12-08
64512993,130 PLAINS RD W  BURLINGTON L7T 0A8 ON CA,ACTIVE,2017-05-07
64512994,150 DAN LECKIE WAY  TORONTO M5V 0C9 ON CA,ACTIVE,2017-09-15
64512995,150 DAN LECKIE WAY  TORONTO M5V 0C9 ON CA,ACTIVE,2017-09-15
64512996,150 DAN LECKIE WAY  TORONTO M5V 0C9 ON CA,ACTIVE,2017-09-15
64512997,75 EAST LIBERTY ST  TORONTO M6K 0A2 ON CA,ACTIVE,2017-08-12
64512998,75 EAST LIBERTY ST  TORONTO M6K 0A2 ON CA,ACTIVE,2017-08-12
64512999,75 EAST LIBERTY ST  TORONTO M6K 0A2 ON CA,ACTIVE,2017-08-12
64513,11 THORNCLIFFE PARK DR  TORONTO M4H 1P3 ON CA,ACTIVE,2017-04-15
64513011,525 WILSON AVE  TORONTO M3H 0A7 ON CA,ACTIVE,2017-03-05
64513013,525 WILSON AVE  TORONTO M3H 0A7 ON CA,ACTIVE,2017-03-05
64513014,525 WILSON AVE  TORONTO M3H 0A7 ON CA,ACTIVE,2017-03-05
64513021,610 APPLEWOOD CRES  VAUGHAN L4K 0E3 ON CA,ACTIVE,2017-06-12
64513022,610 APPLEWOOD CRES  VAUGHAN L4K 0E3 ON CA,ACTIVE,2017-08-06
64513023,188 UNIVERSITY AVE  TORONTO M5H 0A3 ON CA,ACTIVE,2017-01-22
64513026,180 UNIVERSITY AVE  TORONTO M5H 0A2 ON CA,ACTIVE,2017-05-31
64513027,180 UNIVERSITY AVE  TORONTO M5H 0A2 ON CA,ACTIVE,2017-05-31
64513037,385 REXDALE BLVD  ETOBICOKE M9W 1R9 ON CA,ACTIVE,2017-01-23
64513043,2148 CARLING AVE  OTTAWA K2A 1H1 ON CA,ACTIVE,2017-09-16
64513045,14 ST MATTHEWS RD  TORONTO M4M 2B5 ON CA,ACTIVE,2017-08-17
64513051,1871 DANFORTH AVENUE  TORONTO M4C 1J3 ON CA,ACTIVE,2017-02-26
64513053,168 VICTORIA ST S  WOODSTOCK N4S 8T5 ON CA,ACTIVE,2017-03-29
64513068,8 OAKES AVE  KIRKLAND LAKE P2N 3R3 ON CA,ACTIVE,2017-04-14
64513069,8 OAKES AVE  KIRKLAND LAKE P2N 3R3 ON CA,ACTIVE,2017-04-14
64513073,405 THE BOARDWALK  WATERLOO N2T 0A6 ON CA,ACTIVE,2017-01-03
64513115,35 BRIAN PECK CRES  TORONTO M4G 0A5 ON CA,ACTIVE,2017-10-16
64513116,35 BRIAN PECK CRES  TORONTO M4G 0A5 ON CA,ACTIVE,2017-10-16
64513117,19 KING ST E  INGERSOLL N5C 1G3 ON CA,ACTIVE,2017-02-06
64513118,174 BELL ST  NIPIGON P0T 2J0 ON CA,ACTIVE,2017-10-30
64513121,8 THE ESPLANADE  TORONTO M5E 0A6 ON CA,ACTIVE,2017-04-10
64513122,8 THE ESPLANADE  TORONTO M5E 0A6 ON CA,ACTIVE,2017-04-10
64513123,858 COLONEL BY DR  OTTAWA K1S 5C5 ON CA,ACTIVE,2017-05-21
64513126,11 ST ANNE'S RD  TORONTO M6J 3E5 ON CA,ACTIVE,2017-01-01
64513177,145 ESSEX AVE  RICHMOND HILL L4C 2B5 ON CA,ACTIVE,2017-04-13
64513179,145 ESSEX AVE  RICHMOND HILL L4C 2B5 ON CA,ACTIVE,2017-04-13
64513268,332 RICHMOND ST  LONDON N6A 3C3 ON CA,ACTIVE,2017-11-24
64513269,146 FORT YORK BLVD  TORONTO M5V 0C7 ON CA,ACTIVE,2017-09-15
64513270,146 FORT YORK BLVD  TORONTO M5V 0C7 ON CA,ACTIVE,2017-09-15
64513273,125 QUEENS WHARF RD  TORONTO M5V 0E2 ON CA,ACTIVE,2017-09-15
64513274,125 QUEENS WHARF RD  TORONTO M5V 0E2 ON CA,ACTIVE,2017-09-15
64513311,383 MAIN ST E  MILTON L9T 8K8 ON CA,ACTIVE,2017-03-16
64513312,383 MAIN ST E  MILTON L9T 8K8 ON CA,ACTIVE,2017-03-16
64513318,231 SOUTH MAY ST  THUNDER BAY P7E 1A9 ON CA,ACTIVE,2017-01-09
64513319,231 SOUTH MAY ST  THUNDER BAY P7E 1A9 ON CA,ACTIVE,2017-04-15
64513345,382 YONGE ST  TORONTO M5B 1S8 ON CA,ACTIVE,2017-09-24
64513346,757 PHARMACY AVE  SCARBOROUGH M1L 3J8 ON CA,ACTIVE,2017-03-01
64513349,100 STROWGER BLVD  BROCKVILLE K6V 5J9 ON CA,ACTIVE,2017-07-16
64513350,1206 CENTRE ST  VAUGHAN L4J 3M9 ON CA,ACTIVE,2017-04-26
64513351,2025 MIDLAND AVE  SCARBOROUGH M1P 3E2 ON CA,PENDING_RENEWAL,2017-08-14
64513352,200 RACCO PKWY  THORNHILL L4J 8X9 ON CA,ACTIVE,2017-07-12
64513353,3132 EGLINTON AVE E  SCARBOROUGH M1J 2H1 ON CA,ACTIVE,2017-01-19
64513354,3132 EGLINTON AVE E  SCARBOROUGH M1J 2H1 ON CA,ACTIVE,2017-01-19
64513355,3132 EGLINTON AVE E  SCARBOROUGH M1J 2H1 ON CA,ACTIVE,2017-01-19
64513356,14 ST MATTHEWS RD  TORONTO M4M 2B5 ON CA,ACTIVE,2017-05-14
64513357,14 ST MATTHEWS RD  TORONTO M4M 2B5 ON CA,ACTIVE,2017-01-07
64513358,14 ST MATTHEWS RD  TORONTO M4M 2B5 ON CA,ACTIVE,2017-01-15
64513359,14 ST MATTHEWS RD  TORONTO M4M 2B5 ON CA,ACTIVE,2017-01-07
64513360,14 ST MATTHEWS RD  TORONTO M4M 2B5 ON CA,ACTIVE,2017-01-02
64513361,110 DIDSBURY RD  OTTAWA K2T 0C2 ON CA,ACTIVE,2017-07-30
64513365,3201 BUR OAK AVE EAST MARKHAM COMMUNITY CENTRE MARKHAM L6B 1E3 ON CA,ACTIVE,2016-12-12
64513368,88 DAVENPORT RD  TORONTO M5R 0A5 ON CA,ACTIVE,2017-08-20
64513401,506 COLLEGE ST  TORONTO M6G 1A6 ON CA,ACTIVE,2017-10-29
64513415,88 DAVENPORT RD  TORONTO M5R 0A5 ON CA,ACTIVE,2017-04-03
64513416,88 DAVENPORT RD  TORONTO M5R 0A5 ON CA,ACTIVE,2017-04-03
64513461,20 PINE ST  THUNDER BAY P7A 5X1 ON CA,ACTIVE,2017-11-15
64513464,51 ZINA ST  ORANGEVILLE L9W 1E5 ON CA,ACTIVE,2016-12-21
64513465,51 ZINA ST  ORANGEVILLE L9W 1E5 ON CA,ACTIVE,2017-01-15
64513468,643 PARK RD N  BRANTFORD N3T 5L8 ON CA,ACTIVE,2017-02-16
64513523,151 VILLAGE GREEN SQ  TORONTO M1S 0K5 ON CA,ACTIVE,2017-05-27
64513538,110 DIDSBURY RD  KANATA K2T 1C4 ON CA,ACTIVE,2017-01-10
64513543,3132 EGLINTON AVE E  SCARBOROUGH M1J 2H1 ON CA,ACTIVE,2017-01-19
64513544,3132 EGLINTON AVE E  SCARBOROUGH M1J 2H1 ON CA,ACTIVE,2016-12-17
64513545,5967 PALMER RAPIDS RD  PALMER RAPIDS K0J 2E0 ON CA,ACTIVE,2017-02-16
64513551,5321 FINCH AVE E  SCARBOROUGH M1S 5W2 ON CA,ACTIVE,2017-04-14
64513553,10761 WOODBINE AVE  MARKHAM L6C 1J3 ON CA,ACTIVE,2017-03-21
64513623,1 CHURCHILL AVE  WELLAND L3B 0A8 ON CA,ACTIVE,2017-05-14
64513626,1550 NOTTINGHILL GATE  OAKVILLE L6M 1S2 ON CA,ACTIVE,2017-09-05
64513630,1430 KING ST E  CLARINGTON L1C 3K5 ON CA,ACTIVE,2017-03-04
64513637,14 ST MATTHEWS RD  TORONTO M4M 2B5 ON CA,ACTIVE,2016-12-20
64513638,14 ST MATTHEWS RD  TORONTO M4M 2B5 ON CA,ACTIVE,2017-01-15
64513667,85 FREDERICK ST  KITCHENER N2H 0A7 ON CA,ACTIVE,2017-03-28
64513676,111 CATHERINE ST  OTTAWA K2P 0P4 ON CA,ACTIVE,2017-05-02
64513677,111 CATHERINE ST  OTTAWA K2P 0P4 ON CA,ACTIVE,2017-08-17
64513695,2665 YONGE ST  TORONTO M4P 2J6 ON CA,ACTIVE,2017-05-09
64513697,181 BELMONT AVE  HAMILTON L8L 7M5 ON CA,ACTIVE,2016-12-19
64513698,1 ALFRED ST  BRANTFORD N3S 5E3 ON CA,ACTIVE,2017-01-24
64513707,200 DAWES RD  TORONTO M4C 5M8 ON CA,ACTIVE,2017-01-01
64513710,780 WALLACE ST  WALLACEBURG N8A 1M6 ON CA,ACTIVE,2017-08-07
64513711,840 MCCONNELL AVE  CORNWALL K6H 5S5 ON CA,ACTIVE,2017-01-31
64513712,840 MCCONNELL AVE  CORNWALL K6H 5S5 ON CA,ACTIVE,2017-03-19
64513713,840 MCCONNELL AVE  CORNWALL K6H 5S5 ON CA,ACTIVE,2017-11-10
64513714,840 MCCONNELL AVE  CORNWALL K6H 5S5 ON CA,ACTIVE,2017-03-21
64513716,600 DIXON RD  ETOBICOKE M9W 1J1 ON CA,ACTIVE,2017-02-06
64513717,420 GEORGE ST N  PETERBOROUGH K9H 3R5 ON CA,ACTIVE,2017-06-06
64513721,40 ELIZABETH ST S  BRAMPTON L6Y 1R1 ON CA,ACTIVE,2017-01-15
64513761,832 BAY ST  TORONTO M5S 1Z6 ON CA,ACTIVE,2017-02-10
64513762,832 BAY ST  TORONTO M5S 1Z6 ON CA,ACTIVE,2017-02-10
64513763,170 SUDBURY ST  TORONTO M6J 0A1 ON CA,ACTIVE,2017-06-08
64513764,170 SUDBURY ST  TORONTO M6J 0A1 ON CA,ACTIVE,2017-06-08
64513799,100 CHAMPAGNE AVE S  OTTAWA K1S 4P4 ON CA,ACTIVE,2017-07-23
64513800,100 CHAMPAGNE AVE S  OTTAWA K1S 4P4 ON CA,ACTIVE,2017-08-05
64513802,5050 INNOVATION DR  OTTAWA K2K 3E8 ON CA,ACTIVE,2016-12-09
64513803,5050 INNOVATION DR  OTTAWA K2K 3E8 ON CA,ACTIVE,2016-12-09
64513804,5050 INNOVATION DR  OTTAWA K2K 3E8 ON CA,ACTIVE,2016-12-09
64513811,395 TERMINAL AVE  OTTAWA K1G 3S2 ON CA,ACTIVE,2017-11-04
64513812,395 TERMINAL AVE  OTTAWA K1G 3S2 ON CA,ACTIVE,2017-10-10
64513813,395 TERMINAL AVE  OTTAWA K1G 3S2 ON CA,ACTIVE,2017-10-17
64513814,395 TERMINAL AVE  OTTAWA K1G 3S2 ON CA,ACTIVE,2016-12-19
64513815,395 TERMINAL AVE  OTTAWA K1G 3S2 ON CA,ACTIVE,2017-06-11
64513816,395 TERMINAL AVE  OTTAWA K1G 3S2 ON CA,ACTIVE,2017-09-25
64513819,800 NIAGARA ST N  WELLAND L3C 5Z4 ON CA,ACTIVE,2017-03-01
64513828,815 COLLEGE ST  TORONTO M6G 1C9 ON CA,ACTIVE,2017-01-17
64513840,162 WORTLEY RD  LONDON N6C 3P5 ON CA,ACTIVE,2017-10-10
64513845,370 HELLEMS AVE  WELLAND L3B 3C1 ON CA,ACTIVE,2017-09-24
64513850,20 CAROLINE ST S  HAMILTON L8P 0B1 ON CA,ACTIVE,2017-06-26
64513851,20 CAROLINE ST S  HAMILTON L8P 0B1 ON CA,ACTIVE,2016-12-01
64513857,200 UNIVERSITY AVE W  WATERLOO N2L 3G1 ON CA,ACTIVE,2017-01-15
64513861,3575 FIELDGATE DR  MISSISSAUGA L4X 2J6 ON CA,ACTIVE,2017-02-01
64513871,110 DIDSBURY RD  KANATA K2T 1C4 ON CA,ACTIVE,2017-10-01
64513884,1929 OGILVIE RD  OTTAWA K1J 8P7 ON CA,ACTIVE,2017-05-01
64513885,1929 OGILVIE RD  OTTAWA K1J 8P7 ON CA,ACTIVE,2017-05-01
64513886,1929 OGILVIE RD  OTTAWA K1J 8P7 ON CA,ACTIVE,2017-05-07
64513887,1929 OGILVIE RD  OTTAWA K1J 8P7 ON CA,ACTIVE,2017-05-07
64513888,1929 OGILVIE RD  OTTAWA K1J 8P7 ON CA,ACTIVE,2017-07-15
64513889,1929 OGILVIE RD  OTTAWA K1J 8P7 ON CA,ACTIVE,2017-07-31
64513893,9600 BATHURST ST  MAPLE L6A 3Z8 ON CA,ACTIVE,2017-01-22
64513894,9600 BATHURST ST  MAPLE L6A 3Z8 ON CA,ACTIVE,2017-01-23
64513895,9600 BATHURST ST  MAPLE L6A 3Z8 ON CA,ACTIVE,2017-04-11
64513896,1929 OGILVIE RD  OTTAWA K1J 8P7 ON CA,ACTIVE,2017-07-15
64513897,1929 OGILVIE RD  OTTAWA K1J 8P7 ON CA,ACTIVE,2017-07-15
64513898,1929 OGILVIE RD  OTTAWA K1J 8P7 ON CA,ACTIVE,2017-07-31
64513899,1929 OGILVIE RD  OTTAWA K1J 8P7 ON CA,ACTIVE,2017-06-04
64513915,272 CHARLOTTE ST  PETERBOROUGH K9J 2V4 ON CA,ACTIVE,2017-01-17
64513916,575 PARK RD N  BRANTFORD N3T 5L8 ON CA,ACTIVE,2017-04-20
64513917,55 GORDON ST  WHITBY L1N 0J2 ON CA,ACTIVE,2017-05-03
64513918,55 GORDON ST  WHITBY L1N 0J2 ON CA,ACTIVE,2017-05-03
64513920,500 HURONIA RD  BARRIE L4N 8X3 ON CA,ACTIVE,2017-09-09
64513921,8180 BAYVIEW AVE  MARKHAM L3T 2S2 ON CA,ACTIVE,2017-01-11
64513935,238 BESSERER ST  OTTAWA K1N 6B1 ON CA,ACTIVE,2017-02-10
64513936,238 BESSERER ST  OTTAWA K1N 6B1 ON CA,ACTIVE,2017-02-10
64513937,238 BESSERER ST  OTTAWA K1N 6B1 ON CA,ACTIVE,2017-02-10
64513940,279 KINGSTON RD E  AJAX L1Z 0K5 ON CA,ACTIVE,2017-03-31
64513941,2275 BAYVIEW AVE  TORONTO M4N 3M6 ON CA,ACTIVE,2017-04-16
64513942,650 MARKLAND ST  MARKHAM L6C 0M1 ON CA,ACTIVE,2017-09-24
64513943,650 MARKLAND ST  MARKHAM L6C 0M1 ON CA,ACTIVE,2017-09-24
64513944,1320 CORNWALL RD  OAKVILLE L6J 7W5 ON CA,ACTIVE,2017-02-07
64513946,645 ST DAVID ST S  FERGUS N1M 0A9 ON CA,ACTIVE,2017-10-09
64513949,6175 HWY 7 W  VAUGHAN L4H 0P6 ON CA,ACTIVE,2017-02-07
64513951,1991 REGENT ST  SUDBURY P3E 5V3 ON CA,ACTIVE,2017-07-12
