ElevatingDevicesNumber,Latest_INSPECTION_Date,outcome_class,prior_pass_count,prior_followup_count,prior_fail_count,days_since_last_inspection,rolling_pass_rate,prior_order_count,prior_mean_riskscore,alteration_count,device_type_Freight Elevator,device_type_LULA Elevator,device_type_Observation Elevator,device_type_Other,device_type_Passenger Elevator,device_type_nan,prior_outcome_Fail,prior_outcome_Follow Up,prior_outcome_Other,prior_outcome_Pass,prior_outcome_nan
77549,2014-04-11,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
13603,2014-04-11,Follow Up,0,1,0,395.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
22496,2014-04-11,Follow Up,2,2,0,9.0,0.5,16,9.39557425275,2,False,False,False,False,True,False,False,True,False,False,False
86378,2014-04-11,Pass,0,1,1,2.0,0.0,0,15.0,0,False,False,False,False,True,False,True,False,False,False,False
64648297,2014-04-11,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
82300,2014-04-11,Follow Up,0,3,1,2.0,0.0,0,15.0,1,False,False,False,False,True,False,True,False,False,False,False
66579,2014-04-11,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
36279,2014-04-11,Follow Up,1,0,0,556.0,1.0,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
38475,2014-04-11,Fail,1,0,1,1.0,0.5,0,15.0,3,False,False,False,False,True,False,True,False,False,False,False
79191,2014-04-11,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
68673,2014-04-11,Fail,1,0,1,191.0,0.5,15,17.0,3,False,False,False,False,True,False,False,False,False,True,False
13602,2014-04-11,Follow Up,0,1,0,387.0,0.0,3,17.666666666666668,1,False,False,False,False,True,False,False,True,False,False,False
38484,2014-04-11,Pass,2,2,0,448.0,0.5,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
72766,2014-04-11,Follow Up,1,0,0,912.0,1.0,1,21.0,0,False,False,False,False,False,True,False,False,False,True,False
36063,2014-04-11,Pass,0,4,0,539.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
22499,2014-04-11,Follow Up,1,0,3,8.0,0.25,18,11.516157043333333,1,False,False,False,False,True,False,True,False,False,False,False
69769,2014-04-11,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
35968,2014-04-11,Follow Up,0,5,0,129.0,0.0,10,10.5,2,False,False,False,False,True,False,False,True,False,False,False
64366,2014-04-11,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
64638273,2014-04-11,Fail,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
64589154,2014-04-11,Follow Up,0,1,0,29.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
22499,2014-04-11,Follow Up,1,0,3,8.0,0.25,18,11.516157043333333,1,False,False,False,False,True,False,True,False,False,False,False
9848,2014-04-11,Follow Up,0,1,1,4.0,0.0,0,15.0,0,False,False,False,False,True,False,True,False,False,False,False
63526,2014-04-11,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
15655,2014-04-11,Follow Up,0,6,0,37.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
38485,2014-04-11,Pass,2,2,1,448.0,0.4,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
8379,2015-04-11,Follow Up,3,0,0,1187.0,1.0,0,15.0,4,False,False,False,False,True,False,False,False,False,True,False
4228,2016-04-11,Follow Up,2,3,1,13.0,0.3333333333333333,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
84068,2016-04-11,Follow Up,0,2,0,49.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
84990,2016-04-11,Follow Up,1,0,0,1169.0,1.0,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
61952,2016-04-11,Pass,1,2,0,89.0,0.3333333333333333,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
85398,2016-04-11,Follow Up,0,0,0,,0.0,0,15.0,0,False,True,False,False,False,False,False,False,False,False,True
64490935,2016-04-11,Follow Up,0,2,2,34.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64506093,2016-04-11,Follow Up,0,1,1,94.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64505779,2016-04-11,Pass,1,1,0,1641.0,0.5,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
64493037,2016-04-11,Follow Up,3,4,1,122.0,0.375,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
64493039,2016-04-11,Pass,1,2,1,119.0,0.25,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
31353,2016-04-11,Follow Up,0,2,1,154.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
7529,2016-04-11,Pass,0,4,0,11.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
64493038,2016-04-11,Pass,3,2,0,122.0,0.5,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
85397,2016-04-11,Pass,0,0,0,,0.0,0,15.0,0,False,True,False,False,False,False,False,False,False,False,True
15227,2016-04-11,Follow Up,1,1,1,193.0,0.3333333333333333,0,15.0,0,True,False,False,False,False,False,True,False,False,False,False
62164,2016-04-11,Pass,2,3,0,181.0,0.4,13,5.795890280307693,1,False,False,False,False,True,False,False,True,False,False,False
6067,2016-04-11,Follow Up,0,3,0,116.0,0.0,0,15.0,1,True,False,False,False,False,False,False,True,False,False,False
6066,2016-04-11,Follow Up,0,3,0,116.0,0.0,0,15.0,1,True,False,False,False,False,False,False,True,False,False,False
64108,2016-04-11,Follow Up,0,2,0,399.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
61423,2016-04-11,Pass,2,1,0,475.0,0.5,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
83071,2016-04-11,Other,2,2,0,438.0,0.5,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
35914,2016-04-11,Follow Up,2,5,0,20.0,0.2857142857142857,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
74859,2016-04-11,Pass,1,4,0,21.0,0.2,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64512439,2016-04-11,Pass,1,2,0,41.0,0.3333333333333333,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
23185,2016-04-11,Fail,1,6,1,62.0,0.1,22,9.05733060509091,2,False,False,False,False,True,False,False,False,True,False,False
70660,2016-04-11,Follow Up,0,1,0,511.0,0.0,9,8.333354970222222,0,False,False,False,False,True,False,False,True,False,False,False
64500272,2016-04-11,Follow Up,1,4,0,35.0,0.2,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64499234,2016-04-11,Follow Up,1,2,0,35.0,0.3333333333333333,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
89022,2016-04-11,Follow Up,1,1,0,41.0,0.5,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
80688,2016-04-12,Follow Up,2,1,0,42.0,0.6666666666666666,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64485478,2016-04-11,Follow Up,0,4,0,11.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
61089,2016-04-11,Pass,2,2,0,68.0,0.5,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
36294,2016-04-11,Pass,3,3,2,53.0,0.375,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
64471321,2016-04-11,Follow Up,0,6,0,76.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
35423,2016-04-11,Pass,1,1,0,846.0,0.5,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
35411,2016-04-11,Pass,2,0,0,846.0,1.0,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
35422,2016-04-11,Pass,1,1,0,846.0,0.5,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64512436,2016-04-11,Pass,2,2,0,41.0,0.5,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
35423,2016-04-11,Pass,1,1,0,846.0,0.5,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
35424,2016-04-11,Pass,1,3,0,551.0,0.25,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64471316,2016-04-11,Follow Up,0,6,0,76.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64496336,2016-04-11,Pass,0,0,0,,0.0,0,15.0,0,False,True,False,False,False,False,False,False,False,False,True
27221,2016-04-11,Pass,2,5,0,385.0,0.2857142857142857,0,15.0,3,False,False,False,False,True,False,False,True,False,False,False
64474376,2016-04-11,Follow Up,1,0,0,558.0,1.0,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
33508,2016-04-14,Fail,1,5,1,7.0,0.14285714285714285,0,15.0,2,False,False,False,False,True,False,True,False,False,False,False
60322,2016-04-11,Follow Up,1,5,1,73.0,0.14285714285714285,0,15.0,0,False,False,True,False,False,False,False,True,False,False,False
31603,2016-04-11,Follow Up,0,3,0,34.0,0.0,10,0.064472107,1,False,False,False,False,True,False,False,True,False,False,False
16096,2016-04-11,Follow Up,1,7,1,81.0,0.1111111111111111,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
24349,2016-04-11,Pass,1,2,0,125.0,0.3333333333333333,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
2894,2016-04-11,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
24348,2016-04-11,Pass,1,2,0,125.0,0.3333333333333333,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
61875,2016-04-11,Follow Up,2,2,0,10.0,0.5,2,7.501174579,1,False,False,False,False,True,False,False,True,False,False,False
31604,2016-04-11,Follow Up,0,3,0,34.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
89023,2016-04-11,Follow Up,2,1,0,41.0,0.6666666666666666,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
21517,2016-04-11,Pass,1,2,0,6.0,0.3333333333333333,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
61324,2016-04-11,Follow Up,1,3,0,83.0,0.25,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
11648,2016-04-11,Follow Up,0,2,0,154.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
24350,2016-04-11,Pass,1,2,0,125.0,0.3333333333333333,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
30827,2016-04-11,Follow Up,2,2,0,41.0,0.5,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
24132,2016-04-11,Pass,1,3,0,47.0,0.25,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
61566,2016-04-11,Fail,1,2,0,76.0,0.3333333333333333,5,6.2093780590000005,1,False,False,False,False,True,False,False,False,False,True,False
74363,2016-04-11,Pass,1,2,0,780.0,0.3333333333333333,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
64506092,2016-04-11,Follow Up,0,2,0,94.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
80586,2016-04-11,Pass,0,3,0,497.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64702525,2016-04-11,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
88778,2016-04-11,Follow Up,0,2,0,41.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
88775,2016-04-11,Follow Up,1,1,0,41.0,0.5,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
72292,2016-04-11,Fail,0,4,0,140.0,0.0,12,11.250007171666667,0,False,False,False,False,True,False,False,True,False,False,False
64499441,2016-04-11,Follow Up,0,3,1,54.0,0.0,0,15.0,1,False,False,False,False,True,False,True,False,False,False,False
35741,2016-04-11,Follow Up,0,2,0,47.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
60301,2016-04-11,Pass,0,2,0,69.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
33612,2016-04-11,Fail,1,2,0,32.0,0.3333333333333333,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
88393,2016-04-11,Follow Up,1,1,0,166.0,0.5,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
60302,2016-04-11,Fail,1,1,1,69.0,0.3333333333333333,7,0.5985010298571429,0,False,False,False,False,False,True,True,False,False,False,False
62164,2016-04-11,Follow Up,2,3,0,181.0,0.4,13,5.795890280307693,1,False,False,False,False,True,False,False,True,False,False,False
60303,2016-04-11,Pass,1,1,1,69.0,0.3333333333333333,0,15.0,2,False,False,False,False,True,False,True,False,False,False,False
81140,2016-04-11,Pass,1,6,0,453.0,0.14285714285714285,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64548059,2016-04-11,Follow Up,0,2,0,112.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
21926,2016-04-11,Pass,2,5,0,89.0,0.2857142857142857,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
80692,2016-04-12,Follow Up,2,1,0,42.0,0.6666666666666666,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
80693,2016-04-12,Follow Up,2,1,0,42.0,0.6666666666666666,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64490934,2016-04-11,Fail,0,4,0,34.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
60092,2016-04-11,Follow Up,0,2,0,24.0,0.0,0,15.0,0,False,False,False,False,True,False,False,False,True,False,False
7745,2016-04-11,Follow Up,1,1,0,63.0,0.5,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
85479,2016-04-11,Pass,0,1,0,49.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64491380,2016-04-11,Follow Up,0,2,0,88.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
85478,2016-04-11,Follow Up,1,2,0,49.0,0.3333333333333333,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
80689,2016-04-12,Follow Up,2,1,0,42.0,0.6666666666666666,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64474379,2016-04-11,Follow Up,0,1,0,558.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64512437,2016-04-11,Follow Up,2,1,0,41.0,0.6666666666666666,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64533352,2016-04-11,Pass,1,3,3,12.0,0.14285714285714285,0,15.0,0,False,False,False,False,True,False,True,False,False,False,False
64524703,2016-04-11,Pass,1,0,0,859.0,1.0,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
64660682,2016-04-11,Follow Up,1,3,0,35.0,0.25,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
85370,2016-04-11,Follow Up,2,5,1,59.0,0.25,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64512438,2016-04-11,Pass,1,2,0,41.0,0.3333333333333333,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64512435,2016-04-11,Pass,2,1,0,41.0,0.6666666666666666,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
85369,2016-04-11,Follow Up,1,7,0,59.0,0.125,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64575986,2016-04-11,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
64501506,2016-04-11,Pass,0,1,0,61.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
31605,2016-04-11,Pass,0,3,0,34.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64575985,2016-04-11,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
64474383,2016-04-11,Follow Up,0,1,0,558.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64512434,2016-04-11,Follow Up,2,1,0,41.0,0.6666666666666666,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
83472,2016-04-11,Pass,2,7,0,25.0,0.2222222222222222,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
89024,2016-04-11,Pass,1,1,0,41.0,0.5,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64664109,2016-04-12,Pass,0,3,0,1.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64493039,2016-04-11,Pass,1,2,1,119.0,0.25,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
61076,2016-04-11,Pass,1,2,0,68.0,0.3333333333333333,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
35704,2016-04-11,Follow Up,3,3,0,67.0,0.5,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
80575,2016-04-11,Pass,0,2,0,41.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
19749,2016-04-11,Pass,1,2,0,69.0,0.3333333333333333,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64540977,2016-04-11,Follow Up,0,2,0,181.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
30999,2016-04-11,Pass,2,2,0,391.0,0.5,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
39352,2016-04-11,Follow Up,0,4,0,81.0,0.0,28,13.928575651071428,1,False,False,False,False,True,False,False,True,False,False,False
81285,2016-04-11,Pass,1,5,0,82.0,0.16666666666666666,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
77349,2016-04-11,Pass,1,1,0,550.0,0.5,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
36777,2016-04-11,Other,0,2,0,54.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64711650,2016-04-11,Follow Up,0,1,0,63.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64540978,2016-04-11,Follow Up,0,3,0,181.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
19748,2016-04-11,Pass,1,2,0,69.0,0.3333333333333333,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
19750,2016-04-11,Pass,0,1,0,69.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
88646,2016-04-11,Pass,1,1,1,26.0,0.3333333333333333,0,15.0,0,False,False,False,False,True,False,True,False,False,False,False
14822,2016-04-11,Follow Up,0,6,4,5.0,0.0,0,15.0,2,False,False,False,False,True,False,True,False,False,False,False
78311,2016-04-11,Pass,0,1,0,370.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
36227,2016-04-11,Follow Up,0,3,0,140.0,0.0,3,10.000000683333333,1,False,False,False,False,True,False,False,True,False,False,False
64717609,2016-04-11,Pass,0,0,1,6.0,0.0,0,15.0,0,False,True,False,False,False,False,True,False,False,False,False
19747,2016-04-11,Pass,0,1,0,69.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
66505,2016-04-11,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
4227,2016-04-11,Follow Up,1,5,0,13.0,0.16666666666666666,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
84868,2016-04-11,Pass,2,3,0,83.0,0.4,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
72114,2016-04-11,Follow Up,0,3,0,47.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
15744,2016-04-11,Follow Up,0,1,0,49.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
22905,2016-04-11,Pass,3,3,1,88.0,0.42857142857142855,0,15.0,4,False,False,False,False,True,False,True,False,False,False,False
86457,2016-04-11,Follow Up,1,3,0,21.0,0.25,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64512999,2016-04-11,Pass,1,3,0,53.0,0.25,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
16456,2016-04-11,Follow Up,2,5,0,46.0,0.2857142857142857,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
68493,2016-04-11,Pass,2,2,1,46.0,0.4,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
17293,2016-04-11,Pass,0,3,0,145.0,0.0,0,15.0,1,True,False,False,False,False,False,False,True,False,False,False
39398,2016-04-11,Pass,0,4,1,81.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64708538,2016-04-11,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
17139,2016-04-11,Pass,1,2,0,38.0,0.3333333333333333,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
19751,2016-04-11,Pass,0,2,0,69.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64499441,2016-04-11,Pass,0,3,1,54.0,0.0,0,15.0,1,False,False,False,False,True,False,True,False,False,False,False
64490878,2016-04-11,Pass,0,2,0,87.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64490878,2016-04-12,Follow Up,1,2,0,1.0,0.3333333333333333,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
64490876,2016-04-11,Pass,1,2,0,84.0,0.3333333333333333,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64490876,2016-04-12,Follow Up,2,2,0,1.0,0.5,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
64485487,2016-04-11,Pass,0,4,0,35.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
62643,2016-04-11,Follow Up,2,5,0,53.0,0.2857142857142857,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
64532226,2016-04-11,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
60488,2016-04-11,Fail,6,3,0,62.0,0.6666666666666666,8,9.375,4,False,False,False,False,True,False,False,False,False,True,False
67733,2016-04-11,Follow Up,3,5,0,83.0,0.375,13,4.615384615384615,2,False,False,False,False,True,False,False,True,False,False,False
64621283,2016-04-11,Follow Up,0,3,0,97.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
86592,2016-04-11,Follow Up,1,3,1,62.0,0.2,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64692369,2016-04-11,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
35552,2016-04-11,Pass,1,2,0,47.0,0.3333333333333333,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
86591,2016-04-11,Follow Up,2,3,0,62.0,0.4,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
36227,2016-04-11,Pass,0,3,0,140.0,0.0,3,10.000000683333333,1,False,False,False,False,True,False,False,True,False,False,False
19937,2016-04-11,Follow Up,1,6,1,116.0,0.125,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
64512314,2016-04-11,Follow Up,0,3,0,53.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
67025,2016-04-11,Pass,1,5,0,147.0,0.16666666666666666,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
75795,2016-04-11,Pass,0,3,0,725.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
69200,2016-04-11,Pass,0,1,1,847.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
75794,2016-04-11,Pass,0,3,0,725.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
19938,2016-04-11,Follow Up,0,9,0,116.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
63333,2016-04-11,Follow Up,0,2,0,38.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
72311,2016-04-11,Follow Up,2,4,0,73.0,0.3333333333333333,10,17.0,2,True,False,False,False,False,False,False,True,False,False,False
23515,2016-04-11,Pass,1,2,0,1089.0,0.3333333333333333,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
64512997,2016-04-11,Pass,1,5,0,53.0,0.16666666666666666,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
12770,2016-04-11,Follow Up,0,4,0,20.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64674723,2016-04-11,Follow Up,0,1,1,122.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
19939,2016-04-11,Follow Up,0,9,0,116.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
70722,2016-04-11,Follow Up,0,1,0,63.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64471316,2016-04-11,Follow Up,0,6,0,76.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
81285,2016-04-11,Follow Up,1,5,0,82.0,0.16666666666666666,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
69736,2016-04-11,Follow Up,2,2,0,448.0,0.5,1,0.0,2,False,False,False,False,True,False,False,True,False,False,False
77347,2016-04-11,Pass,1,1,0,550.0,0.5,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64471321,2016-04-11,Follow Up,0,6,0,76.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64512998,2016-04-11,Pass,1,2,0,53.0,0.3333333333333333,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64510113,2016-04-11,Pass,1,3,0,545.0,0.25,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
82761,2016-04-11,Pass,1,2,0,98.0,0.3333333333333333,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
9909,2016-04-11,Other,0,2,0,40.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
15173,2016-04-11,Follow Up,1,2,0,76.0,0.3333333333333333,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
77348,2016-04-11,Pass,1,1,2,5.0,0.25,0,15.0,0,False,False,False,False,True,False,True,False,False,False,False
12570,2016-04-11,Pass,0,6,1,25.0,0.0,0,15.0,1,False,False,False,False,True,False,True,False,False,False,False
86744,2016-04-11,Follow Up,0,0,0,,0.0,0,15.0,0,False,True,False,False,False,False,False,False,False,False,True
64492421,2016-04-11,Other,0,1,0,52.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64490877,2016-04-12,Fail,0,2,0,88.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
36771,2016-04-11,Other,0,4,0,40.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
85380,2016-04-11,Follow Up,0,2,0,60.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64512997,2016-04-11,Follow Up,1,5,0,53.0,0.16666666666666666,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64504477,2016-04-11,Follow Up,1,2,1,123.0,0.25,0,15.0,0,False,True,False,False,False,False,False,True,False,False,False
62011,2016-04-11,Pass,1,1,0,111.0,0.5,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
61104,2016-04-11,Follow Up,0,1,0,1144.0,0.0,4,15.0,1,False,False,False,False,True,False,False,True,False,False,False
77403,2016-04-11,Follow Up,2,3,0,46.0,0.4,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
61936,2016-04-11,Fail,0,2,0,46.0,0.0,2,7.5,0,False,False,False,False,True,False,False,True,False,False,False
64512314,2016-04-11,Follow Up,0,3,0,53.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64493467,2016-04-11,Pass,1,6,0,87.0,0.14285714285714285,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
21373,2016-04-11,Pass,0,2,0,110.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
19939,2016-04-11,Pass,0,9,0,116.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
